price,sale_month,sale_day,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,Yr_house,renovation,rnovation
475000,2,18,2,1,920,5157,1,0,0,3,6,920,0,47.5499,-122.269,1700,5150,106,0,1
297975,3,13,3,2.25,2820,8100,1,0,0,4,7,1720,1100,47.4944,-122.304,1040,8100,68,0,1
531000,11,18,2,1.5,1260,6660,1,0,0,4,7,1260,0,47.6792,-122.287,2140,4770,89,0,1
276900,1,28,3,2.5,1620,7320,2,0,0,3,7,1620,0,47.3617,-122.054,1550,7686,26,0,1
1105000,12,29,5,2.75,3300,7560,2,0,0,3,10,3300,0,47.6467,-122.118,3150,8580,8,0,1
450000,1,16,5,2.5,1900,9460,1,0,0,3,7,1190,710,47.7096,-122.202,1940,8360,46,0,1
1380000,5,12,5,4.25,4050,18827,1,0,2,4,10,2150,1900,47.5323,-122.237,3600,25120,36,0,1
499000,6,5,3,3.5,1690,1432,2,0,0,3,7,1360,330,47.6513,-122.4,1650,2788,7,0,1
390000,3,16,3,1.75,1300,10030,1,0,0,4,7,1300,0,47.7359,-122.192,1520,7713,48,0,1
224000,1,8,3,1.75,1760,6300,1,0,0,3,7,1060,700,47.5003,-122.26,1340,7300,52,0,1
195000,5,21,3,1.75,1380,7350,1,0,0,3,7,990,390,47.369,-122.093,1660,8400,34,0,1
605000,3,16,4,2.25,1750,6120,1,0,0,3,7,1150,600,47.6958,-122.29,1350,6120,53,0,1
440000,7,22,3,2,1790,32379,1,0,0,3,7,1790,0,47.4826,-121.698,2290,43560,8,0,1
252500,5,9,3,1,1030,6127,1,0,0,3,7,880,150,47.7192,-122.32,1610,6127,68,0,1
355000,9,23,3,1.75,1960,7705,1,0,0,4,7,980,980,47.53,-122.347,1380,4349,65,0,1
299950,2,11,4,2.5,1900,4054,2,0,0,3,7,1900,0,47.3767,-122.124,2520,4085,12,0,1
425000,8,18,3,2.25,1740,9682,1,0,0,5,8,1740,0,47.5138,-122.173,2100,9536,46,0,1
360000,8,4,3,1.75,1560,7930,2,0,0,4,7,1560,0,47.4779,-122.161,1720,8073,35,0,1
455000,10,9,5,3.5,3080,7759,2,0,0,3,8,2310,770,47.7454,-121.977,2980,8223,12,0,1
412000,8,21,3,1,1660,6992,1,0,0,5,7,1260,400,47.7576,-122.318,1390,7359,63,0,1
375000,8,28,5,1.5,2050,9360,1,0,0,3,7,1520,530,47.436,-122.195,1840,9383,47,0,1
240000,9,25,0,2.5,1810,5669,2,0,0,3,7,1810,0,47.3493,-122.053,1810,5685,12,0,1
379750,11,13,4,2.75,2390,9650,1,0,2,3,8,1620,770,47.3438,-122.322,2390,10000,39,0,1
372000,5,24,4,1.75,1960,9300,1,0,0,5,7,1340,620,47.4487,-121.772,1500,9752,36,0,1
850000,9,30,4,2.75,5440,239580,1,0,0,2,9,2720,2720,47.354,-122.293,1970,40392,46,0,1
262500,7,17,3,1.75,2259,26831,1,0,3,5,7,1491,768,47.2741,-122.266,1980,15794,107,0,1
625000,10,15,2,1,2160,2192,1,0,0,5,8,1170,990,47.6364,-122.371,1150,2152,90,0,1
410000,7,30,3,1.5,1750,32500,1,0,0,4,7,1750,0,47.5316,-121.959,1820,102801,49,0,1
290000,11,7,3,1.75,1340,63597,1,0,0,4,7,1340,0,47.4379,-122.011,1950,87120,52,0,1
299000,6,12,3,2.5,2210,10119,1,0,0,4,7,1450,760,47.3783,-122.22,2110,10119,49,0,1
491000,2,25,3,2,1250,1306,3,0,0,3,7,1250,0,47.6705,-122.39,1320,1306,15,0,1
246000,10,16,3,2.25,1440,10500,1,0,0,3,8,1130,310,47.318,-122.391,1510,8125,32,0,1
392000,9,25,5,2.5,2340,5670,2,0,0,3,7,2340,0,47.4913,-122.152,2190,4869,6,0,1
500000,2,12,5,2,2300,7897,2,0,0,4,8,2300,0,47.7556,-122.356,2030,7902,59,0,1
487500,3,17,3,2.5,1810,1988,2,0,0,3,7,1350,460,47.6513,-122.385,1600,1525,18,0,1
275000,5,6,3,1.75,1890,5000,1,0,0,3,7,1890,0,47.3357,-122.175,2960,5421,12,0,1
715000,7,18,3,3.25,3230,5000,2,0,0,3,9,3230,0,47.5558,-122.002,2670,3977,9,0,1
1039000,5,8,4,1,3410,5000,2,0,0,5,8,2190,1220,47.5807,-122.291,2550,5000,105,0,1
353000,5,6,4,1.5,1100,9600,1,0,0,4,6,1100,0,47.7,-122.175,1100,9630,55,0,1
800000,12,17,4,3.75,3370,6766,2,0,0,3,9,3370,0,47.7063,-122.106,3530,6766,10,0,1
292500,9,23,4,1.75,2140,8162,1,0,0,3,7,1420,720,47.3096,-122.377,2040,7632,47,0,1
338000,11,20,4,3,2090,7500,1,0,0,3,7,1370,720,47.4888,-122.182,1810,7650,29,0,1
375000,11,6,3,2,1640,9750,1,0,0,3,7,1640,0,47.7425,-122.241,1340,9750,56,0,1
815000,10,28,4,2,1400,4800,2,0,0,3,7,1400,0,47.6168,-122.298,1620,2595,29,0,1
289000,8,26,3,2.5,2110,8304,1,0,0,4,7,2110,0,47.3558,-122.173,1680,7508,30,0,1
722080,3,10,3,3.25,3680,7650,2,0,0,3,9,2340,1340,47.6272,-122.033,2280,8515,27,0,1
320000,8,16,3,1,1330,5850,1,0,0,3,7,930,400,47.5498,-122.298,1440,5850,61,0,1
245000,3,2,3,2.25,1350,6775,1,0,0,3,7,930,420,47.3593,-122.289,1460,7210,34,0,1
1881580,1,13,5,3.5,4410,13000,2,0,3,3,10,2920,1490,47.5382,-122.111,5790,12969,1,0,1
405000,6,23,3,2.25,1520,1245,3,0,0,3,8,1520,0,47.6907,-122.34,1520,1470,11,0,1
368500,12,11,5,2.75,2530,7601,1,0,0,3,7,1520,1010,47.4683,-122.263,2400,7776,23,0,1
196000,3,26,3,1,1000,8470,1,0,0,4,6,1000,0,47.3056,-122.37,1020,8470,52,0,1
550000,7,9,4,1.75,2150,9000,1,0,0,4,7,1110,1040,47.6812,-122.113,2040,9000,49,0,1
298800,8,25,2,1,860,8189,1,0,0,3,6,860,0,47.735,-122.306,1180,8189,67,0,1
454000,9,5,3,2.5,2530,43733,2,0,0,3,8,1530,1000,47.46,-121.708,1730,43548,24,0,1
550000,11,6,4,1.75,2550,39460,1,0,0,3,8,1890,660,47.7707,-122.123,2560,38638,33,0,1
260000,10,15,4,2.5,2150,3721,2,0,0,3,8,2150,0,47.3363,-122.217,2150,3721,9,0,1
765000,4,23,3,2.5,2310,11993,2,0,0,3,9,2310,0,47.5438,-122.139,2830,10031,27,0,1
325000,4,17,4,1.75,1370,9993,1,0,0,3,6,1370,0,47.7572,-122.228,1650,11592,97,0,1
781000,3,4,3,2.5,1920,1896,3,0,3,3,8,1920,0,47.6616,-122.356,1670,2994,15,0,1
230000,2,4,2,0.75,890,19703,1,0,0,3,6,890,0,47.4922,-121.783,1270,9800,81,0,1
725000,12,10,4,2.5,2870,5118,2,0,0,3,9,2870,0,47.5544,-121.99,2940,4800,9,0,1
620000,12,10,4,2.5,2580,7465,2,0,0,3,8,2580,0,47.6319,-122.022,2350,7596,22,0,1
785000,7,17,4,2.75,2900,17400,1,0,0,4,8,2410,490,47.6431,-122.108,2620,12240,37,0,1
310000,6,25,2,1,870,5400,1,0,0,3,6,870,0,47.52,-122.374,990,5200,65,1,0
637850,11,21,5,3.25,3340,4900,2,0,2,3,9,2500,840,47.5193,-121.877,3220,5200,1,0,1
257000,1,30,3,1.75,1850,10920,1,0,0,3,6,1850,0,47.7244,-122.222,1510,7871,100,0,1
1280000,4,3,4,3.25,3080,4120,2,0,0,3,9,2380,700,47.6845,-122.359,1410,4120,1,0,1
139000,2,24,4,1.5,1410,10648,1,0,0,4,7,1410,0,47.3736,-122.188,1410,10522,49,0,1
720000,4,12,3,2.5,2100,2200,2,0,0,4,7,1500,600,47.614,-122.294,1750,4400,96,0,1
285000,9,4,3,1,1440,4268,1,0,0,3,7,1040,400,47.5468,-122.293,1370,4268,62,0,1
349000,1,7,2,1,1150,7552,1,0,0,3,7,1150,0,47.7215,-122.323,1150,7346,64,0,1
335000,12,22,3,2.75,1990,19991,1,0,0,3,7,1340,650,47.7434,-122.106,1750,9775,38,0,1
1135000,9,3,4,2.5,3370,10602,2,0,0,3,10,3370,0,47.6591,-122.147,2950,9949,16,0,1
810000,6,17,3,2.5,2670,10481,2,0,0,3,9,2670,0,47.6673,-122.176,2620,8895,12,0,1
245000,7,1,3,2,1190,4072,1,0,0,5,6,1190,0,47.5276,-122.274,1680,5850,108,0,1
314500,5,7,3,1.75,1870,12381,1,0,0,4,8,1870,0,47.3358,-122.32,1950,12667,58,0,1
333000,3,26,4,2.5,2400,7270,2,0,0,3,8,2400,0,47.2697,-122.312,2150,6584,22,0,1
273000,8,29,3,2.25,1830,7651,2,0,0,3,8,1830,0,47.2642,-122.219,2160,8442,29,0,1
320000,6,12,2,1,1100,8281,1,0,0,4,7,1100,0,47.7414,-122.315,1510,8281,68,0,1
419950,3,10,4,1,1530,7920,1,0,0,3,7,1030,500,47.4544,-122.36,1690,7920,60,0,1
675000,6,24,3,3.5,2300,5611,1,0,0,3,8,2300,0,47.7122,-122.026,2170,5926,11,0,1
638500,4,29,4,2.5,1980,6568,2,0,0,3,8,1980,0,47.704,-122.101,2310,6496,11,0,1
460000,6,27,4,2.5,2110,35091,1,0,0,4,8,1290,820,47.467,-122.014,2740,36427,30,0,1
640000,6,3,3,2.5,2370,11172,2,0,0,3,9,2370,0,47.5345,-122.179,2550,11558,22,0,1
255950,6,25,3,2.5,1720,3676,2,0,0,3,7,1720,0,47.4039,-122.188,1720,3510,23,0,1
525000,8,4,4,2.5,2310,5573,2,0,0,4,9,2310,0,47.5197,-122.2,2310,6189,12,0,1
550000,6,23,3,2.5,1900,3255,2,0,0,3,8,1900,0,47.6075,-122.147,1880,3350,27,1,0
759950,3,5,4,3.5,2100,7560,2,0,0,5,8,2100,0,47.7076,-122.356,1250,7560,10,0,1
625000,7,21,3,2,1730,12219,1,0,0,4,7,1730,0,47.5825,-122.189,2470,13594,29,0,1
325000,2,17,4,2.75,1960,8937,1,0,0,5,7,980,980,47.451,-122.278,1480,10016,61,0,1
825000,6,16,4,1.5,1890,6938,1,0,0,3,8,1890,0,47.5896,-122.389,1700,6250,96,0,1
401000,3,18,3,2,1270,1333,3,0,0,3,8,1270,0,47.6933,-122.342,1330,1333,9,0,1
700000,3,27,3,1.75,2000,14733,1,0,0,4,8,2000,0,47.6001,-122.178,2620,14733,57,0,1
530000,10,27,3,2.5,1365,1090,3,0,0,3,7,1315,50,47.6776,-122.324,1360,1124,12,0,1
416286,5,5,3,2.5,1408,989,3,0,0,3,8,1408,0,47.6856,-122.315,1408,1342,10,0,1
1011000,3,31,3,2.5,1920,4480,2,0,1,3,9,1920,0,47.6472,-122.373,1790,4500,66,1,0
214000,9,26,3,2.5,1600,2231,2,0,0,3,7,1600,0,47.3314,-122.29,1600,2962,12,0,1
635000,12,16,4,2.5,2930,8679,2,0,0,3,8,2930,0,47.5164,-122.19,2030,7264,1,0,1
495000,5,6,4,2,1720,5413,2,0,0,3,7,1470,250,47.6929,-122.321,1510,5413,77,1,0
369950,5,6,3,2,1270,1320,3,0,0,3,8,1270,0,47.6937,-122.342,1370,1320,9,0,1
645000,3,27,3,2.5,2120,196995,1,0,1,3,9,2120,0,47.4089,-122.459,1304,92423,18,0,1
1339000,6,9,4,2.5,4250,19387,2,0,2,4,9,3260,990,47.5578,-122.212,3690,17024,43,0,1
509000,7,3,2,1.5,1930,3521,2,0,0,3,8,1930,0,47.6092,-122.146,1840,3576,26,0,1
114000,10,17,2,1,730,5200,1,0,0,3,6,730,0,47.4943,-122.337,1220,6240,87,0,1
320000,10,20,4,2.5,2223,5780,2,0,0,3,8,2223,0,47.3586,-122.157,1690,7766,5,0,1
685000,5,27,3,2.5,2810,7700,2,0,0,3,9,2810,0,47.5464,-122.191,2910,8250,14,0,1
350000,11,13,2,1,940,5000,1,0,0,3,7,940,0,47.7518,-122.279,1800,7400,65,0,1
309212,6,16,3,1.75,1150,9600,1,0,0,3,7,1150,0,47.4434,-121.774,1520,9976,36,0,1
750000,7,29,4,2.5,3080,4553,2,0,0,3,8,3080,0,47.7066,-122.112,2750,4929,7,0,1
363000,11,3,2,2,920,1201,2,0,0,3,8,800,120,47.5926,-122.295,1150,1161,6,0,1
410000,3,10,2,1,2020,7540,1,0,0,3,7,1010,1010,47.5359,-122.28,1270,4652,94,0,1
360000,9,29,4,2.25,2470,8686,1,0,0,4,7,1270,1200,47.4371,-122.166,1900,7350,41,0,1
375000,4,2,4,2,1790,61419,2,0,2,2,7,1790,0,47.7216,-121.907,1790,62290,27,0,1
490000,6,23,3,2.25,1470,2500,2,0,0,3,8,1080,390,47.6762,-122.36,1640,4300,31,0,1
298000,6,2,3,2.5,1950,3600,2,0,0,3,7,1950,0,47.3658,-122.021,1870,4184,5,0,1
350000,4,17,4,2.5,1660,2500,2,0,0,3,7,1660,0,47.5437,-122.283,1030,5000,8,0,1
274500,6,18,3,2.25,1720,9000,1,0,0,4,8,1320,400,47.3191,-122.383,1930,8000,46,0,1
327000,3,17,4,2.5,2110,3825,2,0,0,3,7,2110,0,47.359,-122.082,1950,3825,2,0,1
365000,7,25,5,2,1600,4168,1,0,0,3,7,1600,0,47.5297,-122.381,1190,4168,88,0,1
600000,3,25,3,3,1520,1800,3,0,0,3,7,1520,0,47.6822,-122.326,1520,1500,12,0,1
265000,12,4,4,2.5,2040,4443,2,0,0,3,8,2040,0,47.3182,-122.189,2040,4637,14,0,1
399000,3,18,4,2.5,2100,7355,1,0,0,5,7,2100,0,47.5078,-122.161,1750,7200,46,0,1
826000,3,23,2,1,1060,6120,1,0,0,3,7,1060,0,47.6739,-122.329,1730,4080,107,0,1
412000,5,29,3,1.75,1950,52256,1,0,0,4,8,1950,0,47.3133,-122.078,2450,51836,30,0,1
482000,6,25,3,2.5,2420,7307,2,0,0,3,7,2420,0,47.5361,-121.871,2420,5577,17,0,1
839000,6,24,3,2.5,3200,203425,1,0,0,3,10,3200,0,47.7614,-122.015,3200,203425,15,0,1
203000,8,27,3,1.75,1490,8000,1,0,0,4,7,1200,290,47.3187,-122.18,1540,8000,37,0,1
1900000,5,5,5,4.5,5160,44315,2,0,0,3,12,5160,0,47.6568,-122.154,4760,44315,19,0,1
450000,8,14,3,2.5,2450,19744,2,0,0,3,10,2450,0,47.3746,-122.026,2650,19597,25,0,1
754999,4,14,4,2.5,3010,9323,2,0,0,3,10,3010,0,47.578,-122.053,2840,8413,23,0,1
240000,10,9,3,1.5,1450,9477,1,0,0,4,7,1450,0,47.4215,-122.203,1460,9477,52,0,1
234000,9,9,3,1,1010,8906,1,0,0,5,7,1010,0,47.3627,-122.108,1150,10414,47,0,1
422500,10,23,3,1.75,1560,7245,1,0,0,3,7,1560,0,47.6868,-122.119,2220,8502,53,1,0
769950,10,28,3,2,2190,5400,1,0,2,5,7,1260,930,47.6737,-122.4,2160,5400,63,0,1
291750,7,22,3,2.25,1310,12825,1,0,0,3,7,1310,0,47.4515,-122.368,1600,11250,65,1,0
277700,11,10,2,1.5,1240,1055,2,0,0,3,8,1200,40,47.6104,-122.112,1410,1340,48,0,1
242000,9,16,3,1,970,9600,1,0,0,3,7,970,0,47.4451,-121.768,1110,9600,43,0,1
257000,12,10,4,1.5,1400,8500,2,0,0,3,7,1400,0,47.3314,-122.275,1580,7650,40,0,1
435000,11,3,4,1.75,2290,4400,1,0,3,3,7,1290,1000,47.5698,-122.375,1820,4000,56,0,1
530200,1,2,4,2.5,1880,3853,2,0,0,3,8,1880,0,47.5636,-122.094,1890,3078,5,0,1
99000,1,5,2,1,960,8236,1,0,0,2,6,960,0,47.4698,-122.166,1260,8236,67,0,1
587206,6,20,3,3.5,1890,1710,2,0,0,3,8,1640,250,47.6592,-122.349,1680,1562,16,0,1
475000,9,3,4,1,1420,6000,1,0,0,3,7,1420,0,47.6844,-122.302,1420,6180,65,0,1
255000,7,8,3,1.75,1550,9720,1,0,0,3,7,1050,500,47.3433,-122.037,1550,9750,39,0,1
380000,3,11,2,1,1040,7372,1,0,0,5,7,840,200,47.5285,-122.378,1930,5150,76,0,1
790000,12,29,4,1.75,2460,10061,1,1,4,3,7,1410,1050,47.5105,-122.238,2300,10061,54,0,1
343500,1,14,3,2,1660,7509,1,0,0,3,7,1660,0,47.4872,-122.144,2380,8598,13,0,1
1460000,10,17,4,3.5,4200,14353,2,0,2,3,12,3640,560,47.5331,-122.217,3750,16316,19,0,1
825000,5,12,3,1.75,2010,3090,1,0,0,5,7,1510,500,47.682,-122.348,1600,3150,89,0,1
175000,5,14,2,1,1170,8925,1,0,2,3,6,1170,0,47.4017,-122.321,1380,7440,104,0,1
400000,11,10,3,1,1130,4100,1,0,0,3,7,990,140,47.6856,-122.385,1800,4100,74,0,1
735000,6,23,4,2.25,2270,5102,1,0,0,5,8,1340,930,47.6528,-122.408,1800,5102,61,0,1
965000,12,2,4,2.5,4070,57587,2,0,0,3,10,4070,0,47.6908,-122.052,3890,35960,26,0,1
395825,8,13,2,2.5,1590,1679,2,0,0,3,8,1590,0,47.5449,-122.011,1590,1680,3,0,1
799000,9,12,3,2.5,2140,9897,1,0,0,4,8,2140,0,47.5505,-122.219,2680,10083,56,0,1
500000,5,8,3,1,2000,21780,1,0,0,3,8,1480,520,47.6064,-122.039,2000,45738,37,0,1
485000,12,19,4,2,1400,3600,1,0,0,3,7,1100,300,47.6385,-122.37,1630,2048,115,0,1
769995,7,23,5,2.75,3010,5398,2,0,0,3,9,3010,0,47.6067,-122.053,3360,5407,1,0,1
353000,2,10,3,2.5,2510,9240,2,0,0,4,8,2510,0,47.1896,-122.013,2690,9240,14,0,1
195000,2,25,2,2,1180,2553,2,0,0,3,6,1180,0,47.3501,-122.02,1310,2687,10,0,1
485000,7,24,4,2.75,2790,7803,2,0,0,3,8,2790,0,47.4823,-121.772,2620,6178,2,0,1
650000,7,14,4,1.75,2010,5070,1,0,1,4,7,1300,710,47.5793,-122.402,2180,5400,52,0,1
660000,12,5,3,1.75,2030,9032,2,0,2,4,7,2030,0,47.586,-122.117,2350,8937,52,0,1
495000,10,31,4,2.5,2460,4862,2,0,0,3,8,2460,0,47.7719,-122.235,2900,4895,11,0,1
476000,7,1,4,3,2890,6885,1,0,0,3,7,1590,1300,47.6763,-122.282,2180,6885,70,1,0
357000,12,11,3,1.5,1340,11744,1,0,0,2,7,1340,0,47.4947,-122.36,2020,13673,65,0,1
352800,9,26,4,2.25,1800,2752,2,0,0,3,8,1800,0,47.5167,-122.346,1650,2752,1,0,1
303000,8,19,4,2.5,2100,6783,2,0,0,3,8,2100,0,47.3504,-122.141,2100,6192,12,0,1
443500,8,4,2,1,1330,4140,1,0,0,4,7,930,400,47.6802,-122.306,1410,5100,96,1,0
335000,10,9,4,1.75,2000,10890,1,0,0,4,7,1390,610,47.3203,-122.321,1520,9250,54,0,1
310000,8,26,3,2.5,2370,6752,2,0,0,3,8,2370,0,47.2703,-122.312,1870,7455,21,0,1
350000,2,4,4,2.75,2500,11659,1,0,2,3,9,1490,1010,47.3381,-122.332,2830,9915,36,0,1
599950,9,17,2,1,1150,3775,1,0,0,3,7,1150,0,47.6539,-122.329,2240,3753,98,0,1
320000,4,17,4,2.25,2000,10374,2,0,1,4,7,2000,0,47.3342,-122.34,2170,10374,48,0,1
700000,4,24,4,2,1930,5398,1,0,0,3,7,1430,500,47.646,-122.363,1910,4902,62,0,1
518000,4,24,3,1,1270,6612,1,0,3,3,7,1270,0,47.5433,-122.264,2100,7680,88,0,1
245000,5,13,5,1.75,2020,7902,1,0,0,3,7,1220,800,47.51,-122.327,2220,8819,53,0,1
2466350,6,24,5,4.75,6390,13180,2,0,0,3,10,4560,1830,47.6312,-122.291,4010,8137,75,0,1
790000,11,7,3,2.5,2640,432036,1,0,3,3,10,2640,0,47.1795,-122.036,1500,560617,19,0,1
210000,7,14,3,1,920,6612,1,0,0,3,6,920,0,47.548,-122.284,1860,8424,67,0,1
282150,9,22,2,1,700,5940,1,0,0,3,7,700,0,47.7289,-122.337,1070,5995,67,0,1
765000,10,3,4,2.5,2660,5043,2,0,2,3,9,2660,0,47.5445,-121.996,3010,5500,12,0,1
245000,12,19,4,1.75,1930,7650,1,0,0,4,8,1280,650,47.3078,-122.386,1860,8800,34,0,1
374000,9,5,2,2.25,1100,1695,2,0,0,3,9,1100,0,47.5663,-122.289,1100,3082,6,0,1
460000,9,5,3,1,1860,6360,1,0,0,3,8,1470,390,47.5327,-122.392,1770,6175,61,0,1
975000,7,15,3,2.5,3050,7410,1,0,0,5,8,1950,1100,47.6772,-122.296,1890,5814,65,0,1
244615,5,28,3,2.5,2060,4030,2,0,0,3,7,2060,0,47.3909,-122.238,2060,4029,16,0,1
625000,8,27,3,2.5,2330,3141,2,0,0,3,8,2330,0,47.5622,-122.392,1980,5265,12,0,1
560000,4,6,3,1.75,2340,12443,1,0,0,4,8,2340,0,47.5432,-122.177,1970,9600,50,0,1
765000,6,4,4,3,4410,5104,2,0,0,3,9,3400,1010,47.5392,-121.861,4390,5537,9,0,1
345000,8,2,2,1,860,8250,1,0,0,3,7,860,0,47.7132,-122.334,1780,11200,75,0,1
605000,2,23,3,2.5,3200,35012,1,0,0,3,8,2100,1100,47.4651,-121.993,2690,35100,50,0,1
607500,2,13,4,2.5,2460,45738,1,0,0,4,8,1650,810,47.5952,-122.056,2550,32040,46,0,1
1100000,3,13,5,2.75,2520,4643,1,0,0,4,8,2120,400,47.6348,-122.301,2100,4564,99,0,1
448000,6,20,4,2.5,2510,6853,2,0,2,3,9,2510,0,47.3547,-122.003,3400,6965,9,0,1
725000,11,13,5,2.5,3780,20000,1,0,1,4,9,1890,1890,47.7603,-122.273,2840,19908,37,0,1
615000,6,13,3,1.75,2350,20820,1,0,0,4,8,1800,550,47.6095,-122.059,2040,10800,37,0,1
381000,10,10,3,1.75,2700,18246,1,0,0,4,7,1510,1190,47.4817,-122.097,1620,16986,48,0,1
600000,5,6,2,1.75,1180,5000,1,0,0,2,7,880,300,47.6749,-122.398,1470,5000,90,0,1
745000,7,14,3,2.75,3010,12432,1,0,0,4,8,1890,1120,47.6392,-122.108,2500,12432,45,0,1
334999,8,5,3,2.5,1650,13816,2,0,0,3,7,1650,0,47.6553,-121.913,1630,18750,17,0,1
396000,2,25,4,1,1040,4420,1,0,0,3,6,1040,0,47.6945,-122.368,1310,4920,71,0,1
395000,3,12,3,1.75,1400,8640,1,0,0,3,7,1400,0,47.7659,-122.204,1630,8640,53,0,1
675000,2,17,4,1.75,2440,7475,1,0,0,4,9,2040,400,47.6339,-122.096,2040,8480,46,0,1
309950,5,5,4,2.75,2310,5000,2,0,0,3,7,2310,0,47.3614,-122.035,1980,5000,9,0,1
494000,7,7,2,1,1290,4650,1,0,0,4,7,1290,0,47.6877,-122.325,1640,3900,109,0,1
489990,5,8,5,2.25,2440,20828,1,0,0,4,8,2440,0,47.3762,-122.158,2670,14472,40,0,1
525000,9,18,2,2.75,1310,1268,3,0,0,3,8,1310,0,47.6534,-122.355,1350,1288,8,0,1
395000,7,6,3,1.75,1480,7700,1,0,0,3,8,1480,0,47.7225,-122.202,1930,8560,40,0,1
350000,8,11,3,1.5,1320,4400,1,0,0,3,6,1320,0,47.6231,-122.292,1350,4400,106,0,1
552500,8,5,5,3,2320,7229,1,0,0,4,8,1370,950,47.697,-122.097,2090,7554,29,0,1
499000,9,26,3,2.5,1750,2150,2,0,0,3,7,1230,520,47.6037,-122.311,1410,3300,115,1,0
300000,6,23,4,2.5,2620,4469,2,0,0,3,7,2620,0,47.3663,-122.115,2250,4500,7,0,1
821000,7,7,3,2.75,2760,8476,1,0,0,4,8,1690,1070,47.5402,-122.215,2610,9835,48,0,1
367300,6,9,4,2.75,2190,14937,2,0,0,3,8,2190,0,47.3535,-122.273,1920,11360,22,0,1
373000,2,19,8,3,2850,12714,1,0,0,3,7,2850,0,47.4859,-122.205,1480,4942,56,0,1
800000,5,6,5,2.5,3000,10560,1,0,0,3,8,1500,1500,47.6249,-122.206,2690,11616,49,0,1
430000,9,15,5,3,3880,8432,2,0,0,3,7,3880,0,47.4806,-122.176,2620,5623,11,0,1
479000,11,20,2,2.25,1330,1380,2,0,0,3,8,1060,270,47.577,-122.41,1580,4802,10,0,1
618000,9,11,3,2.5,2340,3630,2,0,0,3,9,2340,0,47.6059,-122.307,1820,5120,17,0,1
555000,10,27,3,2,1980,3478,1,0,0,4,7,1440,540,47.6775,-122.372,1610,3478,86,0,1
206000,7,11,3,1.75,1140,9800,1,0,0,4,7,1140,0,47.3063,-122.27,1370,9800,47,0,1
499431,5,30,4,2.75,2620,6019,2,0,0,3,8,2620,0,47.484,-121.771,2790,6716,2,0,1
450000,9,16,3,1.75,1830,5488,1,0,2,4,7,1010,820,47.6914,-122.309,1200,5488,76,0,1
489000,11,17,3,1.75,2090,7667,1,0,2,3,7,1200,890,47.7007,-122.312,1480,7666,63,0,1
1150000,1,7,3,2.5,2100,15120,1,0,0,4,8,2100,0,47.6201,-122.222,3070,16078,62,0,1
677000,3,30,4,2,2180,6000,1,0,0,3,8,2060,120,47.5958,-122.306,1370,4500,88,0,1
592500,5,15,4,2.5,2240,12032,1,0,0,3,9,2240,0,47.6143,-122.017,2520,12368,32,0,1
599950,1,15,6,3,2020,4129,1,0,0,3,7,1230,790,47.6648,-122.324,2080,4080,21,0,1
818500,9,9,5,3.5,4790,12957,2,0,1,3,9,3110,1680,47.5469,-122.194,2620,13538,10,0,1
1675000,9,9,4,4.75,4790,25412,2,0,0,3,12,4790,0,47.603,-122.012,3830,16314,16,0,1
175000,3,17,2,1,620,6600,1,0,0,3,6,620,0,47.4862,-122.33,1050,6600,52,0,1
555000,5,22,4,2.25,2350,8140,1,0,0,4,8,1430,920,47.5579,-122.129,2640,8700,38,0,1
225000,8,14,3,1,1120,10665,1,0,0,4,6,1120,0,47.2886,-122.274,1240,10639,54,0,1
1030000,9,22,5,2.5,3050,8200,1,0,4,4,8,1650,1400,47.5647,-122.155,2970,8792,53,0,1
490000,6,27,3,2.5,2230,5348,2,0,0,3,8,2230,0,47.5347,-121.866,2190,5205,15,0,1
1800000,1,23,4,3.5,6370,205603,2,0,0,3,12,6370,0,47.5016,-121.905,1490,33580,7,0,1
610000,3,13,4,2.25,2240,45738,2,0,0,3,7,2240,0,47.687,-122.047,3180,45738,27,0,1
1070000,11,5,3,1.75,2320,6090,2,0,3,3,8,2040,280,47.643,-122.412,3110,7052,76,0,1
215000,4,22,3,1,880,7648,1,0,2,4,6,880,0,47.1963,-121.997,1020,7566,75,0,1
241000,2,4,3,1,880,6050,1,0,0,3,6,880,0,47.4995,-122.248,1130,6050,70,0,1
260000,2,9,4,1.75,1810,7480,1,0,0,3,7,1230,580,47.3275,-122.361,1870,9594,38,0,1
166950,11,5,3,1,1190,8820,1,0,0,3,6,1190,0,47.4616,-122.184,1230,7980,56,0,1
525000,6,20,3,2.25,1750,1879,3,0,0,3,8,1750,0,47.6722,-122.391,1750,3155,14,0,1
585000,3,3,2,2,1370,7920,1,0,0,3,8,950,420,47.6589,-122.397,1370,4680,66,0,1
330000,10,10,3,1,1160,9600,1,0,0,4,7,1160,0,47.7419,-122.073,1160,9730,48,0,1
465000,10,30,3,1,1580,3774,1,0,0,3,6,1580,0,47.6839,-122.361,1580,3860,115,0,1
344000,5,15,3,2.5,1232,1130,3,0,0,3,7,1232,0,47.7185,-122.317,1232,1202,8,0,1
380000,5,7,5,1.75,3000,6000,1,0,0,5,7,1500,1500,47.492,-122.225,2230,7125,57,0,1
1230000,9,23,5,4,4390,6656,2,0,0,3,9,2930,1460,47.648,-122.397,1560,6656,7,0,1
